record_id,model,condition,gold_family,response_parseable,any_renderer_executable,top1_renderer_executable,renderer_executable_fraction,top1_registered_compliant,registered_compliant_fraction,candidate_count
nvbench2:dev:114,llama3.2:3b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:116,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:118,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:127,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:136,llama3.2:3b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:138,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:139,llama3.2:3b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:143,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:144,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:149,llama3.2:3b,staged,point,1.0,1.0,1.0,0.4,1.0,0.2,5
nvbench2:dev:157,llama3.2:3b,staged,point,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:158,llama3.2:3b,staged,point,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:165,llama3.2:3b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:167,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:176,llama3.2:3b,staged,line,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:182,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:188,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,2
nvbench2:dev:191,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.2,5
nvbench2:dev:203,llama3.2:3b,staged,bar+line,1.0,0.0,0.0,0.0,0.0,0.0,2
nvbench2:dev:214,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,1.0,0.5,2
nvbench2:dev:223,llama3.2:3b,staged,boxplot,1.0,1.0,0.0,0.6,0.0,0.2,5
nvbench2:dev:228,llama3.2:3b,staged,rect,1.0,1.0,0.0,0.8,0.0,0.0,5
nvbench2:dev:232,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:245,llama3.2:3b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:252,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,2
nvbench2:dev:253,llama3.2:3b,staged,arc+bar+line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:255,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:256,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:259,llama3.2:3b,staged,point,1.0,1.0,1.0,1.0,0.0,0.6,5
nvbench2:dev:278,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.6,5
nvbench2:dev:283,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:286,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:292,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:296,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:298,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:300,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:302,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:307,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:314,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:315,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:317,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,2
nvbench2:dev:319,llama3.2:3b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:326,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:327,llama3.2:3b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:331,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:332,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:336,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:338,llama3.2:3b,staged,rect,1.0,1.0,0.0,0.6,0.0,0.0,5
nvbench2:dev:340,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.4,5
nvbench2:dev:346,llama3.2:3b,staged,bar+line+rect,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:358,llama3.2:3b,staged,bar,1.0,1.0,1.0,0.6,0.0,0.0,5
nvbench2:dev:362,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:367,llama3.2:3b,staged,bar,1.0,1.0,0.0,0.6,0.0,0.4,5
nvbench2:dev:381,llama3.2:3b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:383,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,3
nvbench2:dev:384,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:388,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:394,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:398,llama3.2:3b,staged,line,1.0,0.0,0.0,0.0,0.0,0.0,3
nvbench2:dev:403,llama3.2:3b,staged,point,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:405,llama3.2:3b,staged,bar,1.0,1.0,1.0,0.8,0.0,0.2,5
nvbench2:dev:421,llama3.2:3b,staged,arc,1.0,1.0,1.0,0.6,0.0,0.0,5
nvbench2:dev:422,llama3.2:3b,staged,arc,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:436,llama3.2:3b,staged,point,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:444,llama3.2:3b,staged,point,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:445,llama3.2:3b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:455,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,4
nvbench2:dev:457,llama3.2:3b,staged,arc,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:462,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:463,llama3.2:3b,staged,bar+line+point,1.0,1.0,1.0,1.0,0.0,0.4,5
nvbench2:dev:465,llama3.2:3b,staged,arc,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:470,llama3.2:3b,staged,boxplot,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:475,llama3.2:3b,staged,bar+line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:485,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:492,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.6,5
nvbench2:dev:495,llama3.2:3b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:498,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:499,llama3.2:3b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:507,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,2
nvbench2:dev:508,llama3.2:3b,staged,arc,1.0,0.0,0.0,0.0,0.0,0.0,5
nvbench2:dev:515,llama3.2:3b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:531,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:538,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:540,llama3.2:3b,staged,bar,1.0,0.0,0.0,0.0,0.0,0.0,5
nvbench2:dev:551,llama3.2:3b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:554,llama3.2:3b,staged,point,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:562,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:568,llama3.2:3b,staged,line,1.0,1.0,1.0,1.0,0.0,0.6,5
nvbench2:dev:571,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:572,llama3.2:3b,staged,bar,1.0,0.0,0.0,0.0,0.0,0.2,5
nvbench2:dev:573,llama3.2:3b,staged,point,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:603,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,2
nvbench2:dev:605,llama3.2:3b,staged,line,1.0,1.0,0.0,0.8,0.0,0.2,5
nvbench2:dev:606,llama3.2:3b,staged,bar,1.0,0.0,0.0,0.0,0.0,0.0,3
nvbench2:dev:612,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:614,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:628,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:641,llama3.2:3b,staged,rect,1.0,0.0,0.0,0.0,0.0,0.0,4
nvbench2:dev:642,llama3.2:3b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:644,llama3.2:3b,staged,bar+line,1.0,1.0,1.0,1.0,0.0,0.4,5
nvbench2:dev:647,llama3.2:3b,staged,bar,1.0,1.0,0.0,0.8,0.0,0.4,5
nvbench2:dev:651,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:655,llama3.2:3b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:666,llama3.2:3b,staged,line,1.0,1.0,0.0,0.4,0.0,0.4,5
nvbench2:dev:672,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:675,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:681,llama3.2:3b,staged,bar,1.0,0.0,0.0,0.0,0.0,0.0,3
nvbench2:dev:683,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,3
nvbench2:dev:684,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:713,llama3.2:3b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:715,llama3.2:3b,staged,point,1.0,0.0,0.0,0.0,0.0,0.0,2
nvbench2:dev:716,llama3.2:3b,staged,boxplot,1.0,0.0,0.0,0.0,0.0,0.0,2
nvbench2:dev:717,llama3.2:3b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:718,llama3.2:3b,staged,boxplot,1.0,1.0,0.0,0.8,0.0,0.2,5
nvbench2:dev:719,llama3.2:3b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:721,llama3.2:3b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.2,5
nvbench2:dev:723,llama3.2:3b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:725,llama3.2:3b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.2,5
nvbench2:dev:732,llama3.2:3b,staged,bar+line+rect,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:733,llama3.2:3b,staged,bar+line+rect,1.0,1.0,1.0,1.0,1.0,0.4,5
nvbench2:dev:17,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:22,mistral-small:24b,direct,boxplot,1.0,0.0,0.0,0.0,1.0,1.0,5
nvbench2:dev:23,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:25,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:33,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:34,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3
nvbench2:dev:35,mistral-small:24b,direct,bar+line+point+rect,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,3
nvbench2:dev:39,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:40,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.8,5
nvbench2:dev:41,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:48,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:49,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:51,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:54,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:57,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.8,5
nvbench2:dev:61,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:63,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:68,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:72,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:73,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:76,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:83,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:84,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.6,5
nvbench2:dev:89,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:92,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:97,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:103,mistral-small:24b,direct,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:105,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:108,mistral-small:24b,direct,boxplot,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,3
nvbench2:dev:112,mistral-small:24b,direct,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:114,mistral-small:24b,direct,line,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:116,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:118,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:127,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:136,mistral-small:24b,direct,boxplot,1.0,1.0,1.0,0.8,0.0,0.4,5
nvbench2:dev:138,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:139,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:143,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:144,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:149,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,4
nvbench2:dev:157,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:158,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:165,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:167,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:176,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:182,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.8,5
nvbench2:dev:188,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:191,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,4
nvbench2:dev:203,mistral-small:24b,direct,bar+line,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:214,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:223,mistral-small:24b,direct,boxplot,1.0,0.0,0.0,0.0,1.0,1.0,2
nvbench2:dev:228,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,0.5,2
nvbench2:dev:232,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:245,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:252,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:253,mistral-small:24b,direct,arc+bar+line,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:255,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:256,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:259,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,1.0,0.8,5
nvbench2:dev:278,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:283,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:286,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:292,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.4,5
nvbench2:dev:296,mistral-small:24b,direct,bar,1.0,1.0,1.0,0.8,1.0,1.0,5
nvbench2:dev:298,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3
nvbench2:dev:300,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:302,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.5,2
nvbench2:dev:307,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:314,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:315,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,3
nvbench2:dev:317,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:319,mistral-small:24b,direct,boxplot,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,3
nvbench2:dev:326,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:327,mistral-small:24b,direct,boxplot,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,3
nvbench2:dev:331,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:332,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:336,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:338,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,3
nvbench2:dev:340,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.5,2
nvbench2:dev:346,mistral-small:24b,direct,bar+line+rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:358,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:362,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.75,4
nvbench2:dev:367,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:381,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:383,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.5,2
nvbench2:dev:384,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:388,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:394,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:398,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:403,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:405,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:421,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:422,mistral-small:24b,direct,arc,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:436,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:444,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:445,mistral-small:24b,direct,boxplot,1.0,1.0,0.0,0.5,1.0,0.5,2
nvbench2:dev:455,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:457,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:462,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:463,mistral-small:24b,direct,bar+line+point,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:465,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:470,mistral-small:24b,direct,boxplot,1.0,1.0,1.0,1.0,0.0,0.5,2
nvbench2:dev:475,mistral-small:24b,direct,bar+line,1.0,1.0,1.0,1.0,1.0,1.0,4
nvbench2:dev:485,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:492,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:495,mistral-small:24b,direct,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:498,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:499,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:507,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:508,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:515,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:531,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3
nvbench2:dev:538,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:540,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:551,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:554,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:562,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:568,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:571,mistral-small:24b,direct,rect,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:572,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:573,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:603,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:605,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:606,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:612,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:614,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:628,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:641,mistral-small:24b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:642,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:644,mistral-small:24b,direct,bar+line,1.0,1.0,1.0,1.0,1.0,0.75,4
nvbench2:dev:647,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,0.4,5
nvbench2:dev:651,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:655,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:666,mistral-small:24b,direct,line,1.0,1.0,1.0,1.0,1.0,0.75,4
nvbench2:dev:672,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:675,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:681,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:683,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:684,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:713,mistral-small:24b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:715,mistral-small:24b,direct,point,1.0,1.0,1.0,1.0,0.0,0.5,2
nvbench2:dev:716,mistral-small:24b,direct,boxplot,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,3
nvbench2:dev:717,mistral-small:24b,direct,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:718,mistral-small:24b,direct,boxplot,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,3
nvbench2:dev:719,mistral-small:24b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
